0.565929	0.128647	0.109527	Acapulco-de-Juárez
0.799556	0.111611	0.0832701	Acala
0.629891	0.252502	0.0416126	Acajete
0.569834	0.261891	0.0314072	San-Antonio-Acahualco
0.601447	0.259179	0.0271544	Miraflores
0.573161	0.259298	0.0311386	Santiago-Tlacotepec
0.67114	0.137766	0.10142	San-Antonio-de-la-Cal
0.574886	0.62575	0.115757	Hidalgo
0.796494	0.179469	0.0501473	Río-de-Teapa
0.639706	0.264669	0.0453138	El-Carmen-Tequesquitla
0.630809	0.264153	0.0406275	Huamantla
0.62058	0.256342	0.0374583	Santo-Toribio-Xicohtzingo
0.621808	0.262382	0.0368944	La-Magdalena-Tlaltelulco
0.620369	0.258676	0.0368661	Zacatelco
0.621685	0.264381	0.0367622	Tlaxcala-de-Xicohtencatl
0.621551	0.256066	0.0378411	Papalotla
0.621609	0.254853	0.0381953	Tenancingo
0.622935	0.253664	0.0389761	Vicente-Guerrero
0.768275	0.0858294	0.105393	Tonalá
0.76346	0.0940541	0.100831	Arriaga
0.598231	0.279514	0.0212829	Tezoyuca
0.61838	0.24951	0.0393389	San-Andrés-Cholula
0.608356	0.208055	0.060406	Ciudad-de-Chiautla-de-Tapia
0.996173	0.362144	0.192906	Alfredo-V.-Bonfil
0.687725	0.255145	0.0855689	Las-Amapolas
0.63261	0.426676	0.116476	Tampico
0.646685	0.354729	0.0843749	Alto-Lucero
0.713996	0.191135	0.0854231	Juan-Rodríguez-Clara
0.575384	0.265138	0.0271678	San-Mateo-Otzacatipan
0.575736	0.263689	0.0276754	Santa-María-Totoltepec
0.578488	0.261402	0.0276978	San-Pedro-Tultepec
0.576579	0.255759	0.0318199	San-Antonio-la-Isla
0.580065	0.264602	0.0254218	San-Mateo-Atarasquíllo
0.584551	0.264925	0.0237424	San-Lorenzo-Acopilco
0.590089	0.268767	0.0207342	Benito-Juarez
0.592082	0.271225	0.0196672	Venustiano-Carranza
0.588663	0.270774	0.0200532	Miguel-Hidalgo
0.59047	0.271346	0.0196241	Cuauhtémoc
0.583739	0.266637	0.0231436	Huixquilucan
0.584806	0.301714	0.0332111	San-Miguel-Vindho
0.589199	0.292439	0.0268791	San-Pedro-Xalpa
0.590546	0.285574	0.0227434	Melchor-Ocampo
0.586832	0.284363	0.0221938	Huilango
0.591219	0.283111	0.0214412	Santiago-Teyahualco
0.59496	0.284348	0.0226911	Ojo-de-Agua
0.589701	0.280371	0.02008	Buenavista
0.1837	0.790651	0.118757	Miguel-Alemán-(La-Doce)
0.319284	0.541046	0.0989298	Eldorado
0.277399	0.614957	0.106445	Leyva-Solano
0.411716	0.259824	0.107364	Cihuatlán
0.0640305	0.981286	0.169402	Guadalupe-Victoria
0.535031	0.294337	0.0472125	Zinapécuaro
0.511104	0.171765	0.102557	Ixtapa-Zihuatanejo
0.53188	0.771467	0.136555	Zaragoza
0.461112	0.336426	0.0640446	Zapotlanejo
0.449571	0.28143	0.0736354	Zapotiltic
0.450651	0.342013	0.0714319	Zapopan
0.486966	0.301218	0.0572545	Zamora
0.444584	0.314631	0.0680339	Zacoalco-de-Torres
0.463344	0.46784	0.126086	Estado-de-Zacatecas
0.477152	0.45504	0.114848	Zacatecas
0.503244	0.291733	0.0524736	Zacapú
0.524959	0.313672	0.0458495	Yuriria
0.486981	0.320668	0.0566486	Yurécuaro
0.467101	0.36723	0.0819739	Yahualica-de-González-Gallo
0.357244	0.478266	0.141766	Villa-Unión
0.467183	0.432273	0.104543	Villanueva
0.237742	0.696036	0.11613	Villa-Juarez
0.389752	0.398297	0.137388	Villa-Hidalgo
0.476917	0.394834	0.0870965	Villa-Hidalgo
0.529401	0.330459	0.0449788	Villagrán
0.514403	0.684961	0.0953463	Ciudad-Frontera
0.50826	0.26921	0.0589849	Villa-Escalante
0.542706	0.623239	0.0971017	García
0.439007	0.261517	0.087642	Ciudad-de-Villa-de-Álvarez
0.47475	0.308423	0.0587713	Venustiano-Carranza
0.525107	0.331449	0.045067	Valtierrilla
0.44453	0.45516	0.126799	Valparaíso
0.523077	0.323754	0.0450724	Valle-de-Santiago
0.557885	0.257462	0.0405881	Valle-de-Bravo
0.494468	0.269473	0.0630292	Uruapan
0.523296	0.309805	0.046646	Uriangato
0.450945	0.277454	0.0746558	Tuxpan
0.484245	0.453187	0.112677	Trancoso
0.470198	0.331987	0.0603251	Tototlán
0.449523	0.608449	0.0677005	Torreon
0.455617	0.336535	0.0659571	Tonalá
0.45367	0.337445	0.0672421	Tlaquepaque
0.448614	0.328231	0.0669083	Tlajomulco-de-Zúñiga
0.461893	0.310939	0.0597659	Tizapán-el-Alto
0.00140984	0.993085	0.201034	Tijuana
0.447842	0.346267	0.0756381	Tesistán
0.435777	0.350769	0.0865101	Tequila
0.400811	0.385455	0.127432	Tepic
0.471146	0.347174	0.0666356	Tepatitlán-de-Morelos
0.468315	0.257064	0.0803448	Tepalcatepec
0.47738	0.381293	0.0845435	Teocaltiche
0.557265	0.241482	0.0463747	Tejupilco-de-Hidalgo
0.38226	0.434573	0.144771	Tecuala
0.541152	0.148514	0.105193	Tecpan-de-Galeana
0.434386	0.242147	0.102698	Tecoman
0.0138992	0.996648	0.194229	Tecate
0.45321	0.272826	0.0759143	Tecalitlan
0.537362	0.317885	0.0460194	Tarimoro
0.489523	0.295792	0.0570378	Tangancícuaro-de-Arista
0.455051	0.284336	0.0705988	Tamazula-de-Gordiano
0.440223	0.338146	0.0766739	Tala
0.514201	0.259737	0.0642017	Tacámbaro-de-Codallos
0.210447	0.817903	0.112063	Estado-de-Sonora
0.442152	0.502919	0.132584	Sombrerete
0.531233	0.422945	0.0925912	Soledad-Díez-Gutiérrez
0.314904	0.578386	0.085853	Estado-de-Sinaloa
0.515231	0.354173	0.0549171	Silao
0.443543	0.295511	0.0725696	Sayula
0.387681	0.745894	0.0788079	Saucillo
0.383544	0.580812	0.0778125	Santiago-Papasquiaro
0.390495	0.402227	0.137719	Santiago-Ixcuintla
0.557288	0.601895	0.109679	Santiago
0.157637	0.70775	0.139244	Santa-Rosalia
0.547511	0.342989	0.0511378	Santa-Rosa-Jauregui
0.537954	0.401299	0.0807698	Santa-María-del-Río
0.119618	0.760841	0.154305	Santa-Isabel
0.44905	0.331499	0.0673975	Santa-Cruz-del-Valle
0.446759	0.328582	0.0682759	Santa-Cruz-de-las-Flores
0.547191	0.615599	0.0995614	Santa-Catarina
0.370354	0.678169	0.0769191	Santa-Bárbara
0.448699	0.33247	0.0679305	Santa-Anita
0.44883	0.332451	0.0678308	Santa-Anita
0.495808	0.321212	0.0534566	Santa-Ana-Pacueco
0.195465	0.884746	0.122804	Santa-Ana
0.449599	0.330578	0.0667903	San-Sebastián-el-Grande
0.456197	0.602338	0.0718291	San-Pedro
0.552334	0.619381	0.100915	San-Nicolás-de-los-Garza
0.537636	0.333762	0.0462128	San-Miguel-Octopan
0.482999	0.358957	0.0705791	San-Miguel-el-Alto
0.386274	0.569033	0.0814297	San-Miguel-de-Papasquiaro
0.537765	0.35261	0.0526004	San-Miguel-de-Allende
0.0750308	0.99051	0.175306	San-Luis-Río-Colorado
0.54581	0.440203	0.104206	Estado-de-San-Luis-Potosí
0.530004	0.420847	0.0913701	San-Luis-Potosí
0.545269	0.373798	0.065566	San-Luis-de-la-Paz
0.545257	0.373757	0.0655388	San-Luis-de-la-Paz
0.235328	0.461808	0.18383	Cabo-San-Lucas
